ID	Word	W1	W2	DEF_SYNT
153	multiply	have	offspring	(S1 (S (VP (VP (VB have) (NP (NN offspring))) (CC or) (VP (VB produce) (NP (NP (JJR more) (NNS individuals)) (PP (IN of) (NP (DT a) (VBN given) (NN animal) (CC or) (NN plant))))))))#
154	fructify	bear	fruit	(S1 (S (VP (VB bear) (NP (NN fruit)))))#
155	set	bear	fruit	(S1 (S (VP (VB bear) (NP (NN fruit)))))#
156	breed	have	animals	(S1 (S (VP (VP (VB have) (NP (JJ young) (-LRB- -LRB-) (NNS animals) (-RRB- -RRB-))) (CC or) (VP (VB reproduce) (NP (-LRB- -LRB-) (NNS organisms) (-RRB- -RRB-))))))#
157	multiply	have	animals	(S1 (S (VP (VP (VB have) (NP (JJ young) (-LRB- -LRB-) (NNS animals) (-RRB- -RRB-))) (CC or) (VP (VB reproduce) (NP (-LRB- -LRB-) (NNS organisms) (-RRB- -RRB-))))))#
158	labor	undergo	efforts	(S1 (S (VP (VB undergo) (NP (NP (DT the) (NNS efforts)) (PP (IN of) (NP (NN childbirth)))))))#
159	labour	undergo	efforts	(S1 (S (VP (VB undergo) (NP (NP (DT the) (NNS efforts)) (PP (IN of) (NP (NN childbirth)))))))#
160	twin	give	birth	(S1 (S (VP (VB give) (NP (NN birth)) (PP (TO to) (NP (NNP twins))))))#
161	foal	give	birth	(S1 (S (VP (VB give) (NP (NN birth)) (PP (TO to) (NP (DT a) (NN foal))))))#
162	cub	give	birth	(S1 (S (VP (VB give) (NP (NN birth)) (PP (TO to) (NP (NNS cubs))))))#
163	kitten	have	kittens	(S1 (S (VP (VB have) (NP (NNS kittens)))))#
164	lamb	give	birth	(S1 (S (VP (VB give) (NP (NN birth)) (PP (TO to) (NP (DT a) (NNP lamb))))))#
165	litter	give	birth	(S1 (S (VP (VB give) (NP (NN birth)) (PP (TO to) (NP (NP (DT a) (NN litter)) (PP (IN of) (NP (NNS animals))))))))#
166	farrow	give	birth	(S1 (VP (VB give) (NP (NN birth))))#
167	pig	give	birth	(S1 (VP (VB give) (NP (NN birth))))#
168	fawn	have	fawns	(S1 (S (VP (VB have) (NP (NNS fawns)))))#
169	miscarry	suffer	miscarriage	(S1 (S (VP (VB suffer) (NP (DT a) (NN miscarriage)))))#
170	abort	terminate	pregnancy	(S1 (S (VP (VB terminate) (NP (DT a) (NN pregnancy)) (PP (IN by) (S (VP (VBG undergoing) (NP (DT an) (NN abortion))))))))#
171	abort	cease	development	(S1 (S (VP (VP (VB cease) (NP (NN development))) (, ,) (VP (VB die)) (, ,) (CC and) (VP (VB be) (VP (VBN aborted))))))#
172	alter	remove	ovaries	(S1 (S (VP (VB remove) (NP (DT the) (NNS ovaries)) (PP (IN of)))))#
173	neuter	remove	ovaries	(S1 (S (VP (VB remove) (NP (DT the) (NNS ovaries)) (PP (IN of)))))#
174	spay	remove	ovaries	(S1 (S (VP (VB remove) (NP (DT the) (NNS ovaries)) (PP (IN of)))))#
175	castrate	remove	ovaries	(S1 (S (VP (VB remove) (NP (DT the) (NNS ovaries)) (PP (IN of)))))#
176	defeminize	remove	ovaries	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS ovaries)) (PP (IN of) (-LRB- -LRB-) (NP (NP (JJ female) (NNS mammals)) (PP (JJ such) (IN as) (NP (NNS cats)))) (-RRB- -RRB-))))))#
177	defeminise	remove	ovaries	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS ovaries)) (PP (IN of) (-LRB- -LRB-) (NP (NP (JJ female) (NNS mammals)) (PP (JJ such) (IN as) (NP (NNS cats)))) (-RRB- -RRB-))))))#
178	emasculate	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
179	castrate	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
180	demasculinize	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
181	demasculinise	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
182	caponize	convert	cock	(S1 (S (VP (VB convert) (NP (DT a) (NN cock)) (PP (IN into) (NP (DT a) (NN capon))))))#
183	caponise	convert	cock	(S1 (S (VP (VB convert) (NP (DT a) (NN cock)) (PP (IN into) (NP (DT a) (NN capon))))))#
184	vasectomize	remove	deferens	(S1 (S (VP (VB remove) (NP (DT the) (JJ vas) (NNS deferens)))))#
185	vasectomise	remove	deferens	(S1 (S (VP (VB remove) (NP (DT the) (JJ vas) (NNS deferens)))))#
186	face-lift	perform	surgery	(S1 (S (VP (VB perform) (NP (NP (JJ cosmetic) (NN surgery)) (PP (IN on) (NP (NP (NN someone) (POS 's)) (NN face)))))))#
187	lift	perform	surgery	(S1 (S (VP (VB perform) (NP (NP (JJ cosmetic) (NN surgery)) (PP (IN on) (NP (NP (NN someone) (POS 's)) (NN face)))))))#
188	menstruate	undergo	menstruation	(S1 (S (VP (VB undergo) (NP (NN menstruation)))))#
189	flow	undergo	menstruation	(S1 (S (VP (VB undergo) (NP (NN menstruation)))))#
190	inflame	cause	inflammation	(S1 (S (VP (VB cause) (NP (NN inflammation)) (PP (IN in)))))#
191	relieve	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
192	alleviate	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
193	palliate	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
194	assuage	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
195	massage	give	massage	(S1 (S (VP (VB give) (NP (DT a) (NN massage)) (PP (TO to)))))#
196	hurt	give	trouble	(S1 (S (VP (VB give) (NP (NN trouble) (CC or) (NN pain)) (PP (TO to)))))#
197	indispose	feel	unwell	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB feel) (NP (NN unwell))))))))#
198	suffer	feel	pain	(S1 (S (VP (VP (VB feel) (NP (NN pain))) (CC or) (VP (VB be) (PP (IN in) (NP (NN pain)))))))#
199	hurt	feel	pain	(S1 (S (VP (VP (VB feel) (NP (NN pain))) (CC or) (VP (VB be) (PP (IN in) (NP (NN pain)))))))#
200	cry	shed	tears	(S1 (S (VP (VB shed) (NP (NNS tears)) (PP (IN because) (IN of) (NP (NP (NN sadness)) (, ,) (NP (NN rage)) (, ,) (CC or) (NP (NN pain)))))))#
201	weep	shed	tears	(S1 (S (VP (VB shed) (NP (NNS tears)) (PP (IN because) (IN of) (NP (NP (NN sadness)) (, ,) (NP (NN rage)) (, ,) (CC or) (NP (NN pain)))))))#
202	extravasate	cause	material	(S1 (NP (NN geology) (: :) (S (VP (VBP cause) (NP (NP (JJ molten) (NN material)) (, ,) (PP (JJ such) (IN as) (NP (FW lava))) (, ,)) (S (VP (TO to) (VP (VB pour) (ADVP (RB forth)))))))))#
203	gum	form	gum	(S1 (S (VP (VBP exude) (CC or) (VB form) (NP (NN gum)))))#
204	water	form	water	(S1 (S (VP (VB secrete) (CC or) (VB form) (NP (NN water)) (, ,) (PP (IN as) (NP (NNS tears) (CC or) (NNS saliva))))))#
205	injure	cause	injuries	(S1 (S (VP (VP (VB cause) (NP (NNS injuries))) (CC or) (VP (ADVP (RB bodily)) (VB harm) (S (VP (TO to)))))))#
206	wound	cause	injuries	(S1 (S (VP (VP (VB cause) (NP (NNS injuries))) (CC or) (VP (ADVP (RB bodily)) (VB harm) (S (VP (TO to)))))))#
207	concuss	injure	brain	(S1 (S (S (VP (VB injure) (NP (DT the) (NN brain)))) (: ;) (S (VP (VB sustain) (NP (DT a) (NN concussion))))))#
208	trouble	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
209	ail	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
210	pain	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
211	make	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
212	urinate	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
213	piddle	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
214	puddle	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
215	micturate	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
216	piss	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
217	pee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
218	pee-pee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
219	wee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
220	wee-wee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
221	stool	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
222	defecate	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
223	shit	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
224	ca-ca	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
225	crap	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
226	make	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
227	bleed	lose	blood	(S1 (S (VP (VB lose) (NP (NN blood)) (PP (IN from) (NP (NP (CD one) (POS 's)) (NN body))))))#
228	hemorrhage	lose	blood	(S1 (S (VP (VB lose) (NP (NN blood)) (PP (IN from) (NP (NP (CD one) (POS 's)) (NN body))))))#
229	tire	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
230	pall	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
231	weary	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
232	fatigue	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
233	jade	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
234	vomit	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
235	purge	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
236	cast	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
237	sick	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
238	cat	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
239	disgorge	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
240	regorge	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
241	retch	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
242	puke	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
243	barf	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
244	spew	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
245	spue	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
246	chuck	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
247	upchuck	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
248	honk	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
249	regurgitate	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
250	gag	make	effort	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unsuccessful) (NN effort) (S (VP (TO to) (VP (VB vomit))))))) (: ;) (S (VP (VB strain) (S (VP (TO to) (VP (VB vomit))))))))#
251	heave	make	effort	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unsuccessful) (NN effort) (S (VP (TO to) (VP (VB vomit))))))) (: ;) (S (VP (VB strain) (S (VP (TO to) (VP (VB vomit))))))))#
252	retch	make	effort	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unsuccessful) (NN effort) (S (VP (TO to) (VP (VB vomit))))))) (: ;) (S (VP (VB strain) (S (VP (TO to) (VP (VB vomit))))))))#
253	gag	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
254	choke	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
255	strangle	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
256	suffocate	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
257	choke	constrict	someone	(S1 (S (VP (VP (VB constrict) (NP (-LRB- -LRB-) (NP (NN someone) (POS 's)) (-RRB- -RRB-) (NN throat))) (CC and) (VP (VB keep) (PP (IN from) (S (VP (VBG breathing))))))))#
258	strangle	constrict	someone	(S1 (S (VP (VP (VB constrict) (NP (-LRB- -LRB-) (NP (NN someone) (POS 's)) (-RRB- -RRB-) (NN throat))) (CC and) (VP (VB keep) (PP (IN from) (S (VP (VBG breathing))))))))#
259	treat	provide	treatment	(S1 (S (VP (VB provide) (NP (NN treatment)) (PP (IN for)))))#
260	correct	treat	defect	(S1 (S (VP (VB treat) (NP (DT a) (NN defect)))))#
261	insufflate	blowing	powder	(S1 (S (VP (VB treat) (PP (IN by) (S (VP (VBG blowing) (NP (DT a) (NNP powder) (CC or) (NN vapor)) (PP (IN into) (NP (DT a) (JJ bodily) (NN cavity)))))))))#
262	iodize	prevent	infection	(S1 (S (VP (VB treat) (PP (IN with) (NP (NN iodine))) (SBAR (IN so) (IN as) (S (VP (TO to) (VP (VB prevent) (NP (NN infection)))))))))#
263	iodise	prevent	infection	(S1 (S (VP (VB treat) (PP (IN with) (NP (NN iodine))) (SBAR (IN so) (IN as) (S (VP (TO to) (VP (VB prevent) (NP (NN infection)))))))))#
264	doctor	give	treatment	(S1 (S (VP (VB give) (NP (JJ medical) (NN treatment)) (PP (TO to)))))#
265	vet	provide	care	(S1 (S (VP (VB provide) (NP (JJ veterinary) (NN care)) (PP (IN for)))))#
266	transfuse	give	transfusion	(S1 (S (VP (VB give) (NP (NP (DT a) (NN transfusion)) (PRN (-LRB- -LRB-) (NP (NP (CD e.g.)) (, ,) (PP (IN of) (NP (NN blood)))) (-RRB- -RRB-))) (PP (TO to)))))#
267	digitalize	getting	effects	(S1 (S (NP (VB administer) (NNS digitalis)) (ADJP (JJ such) (SBAR (IN that) (S (NP (DT the) (NN patient)) (VP (VBZ benefits) (ADVP (RB maximally)) (PP (IN without) (S (VP (VBG getting) (NP (JJ adverse) (NNS effects)))))))))))#
268	cure	provide	cure	(S1 (S (VP (VP (VB provide) (NP (DT a) (NN cure)) (PP (IN for))) (, ,) (VP (VB make) (ADJP (JJ healthy)) (ADVP (RB again))))))#
269	heal	provide	cure	(S1 (S (VP (VP (VB provide) (NP (DT a) (NN cure)) (PP (IN for))) (, ,) (VP (VB make) (ADJP (JJ healthy)) (ADVP (RB again))))))#
270	help	improve	condition	(S1 (S (VP (VB improve) (NP (NP (DT the) (NN condition)) (PP (IN of))))))#
271	aid	improve	condition	(S1 (S (VP (VB improve) (NP (NP (DT the) (NN condition)) (PP (IN of))))))#
272	comfort	lessen	pain	(S1 (S (S (VP (VB lessen) (NP (NN pain) (CC or) (NN discomfort)))) (: ;) (S (VP (VB alleviate)))))#
273	ease	lessen	pain	(S1 (S (S (VP (VB lessen) (NP (NN pain) (CC or) (NN discomfort)))) (: ;) (S (VP (VB alleviate)))))#
274	remedy	provide	relief	(S1 (S (VP (VB provide) (NP (NN relief)) (PP (IN for)))))#
275	relieve	provide	relief	(S1 (S (VP (VB provide) (NP (NN relief)) (PP (IN for)))))#
276	dress	apply	bandage	(S1 (S (VP (VB apply) (NP (DT a) (NN bandage) (CC or) (NN medication)) (PP (TO to)))))#
277	operate	perform	surgery	(S1 (S (VP (VB perform) (NP (NN surgery)) (PP (IN on)))))#
278	drug	administer	drug	(S1 (S (VP (VB administer) (NP (DT a) (NN drug)) (PP (TO to)))))#
279	dose	administer	drug	(S1 (S (VP (VB administer) (NP (DT a) (NN drug)) (PP (TO to)))))#
280	dope	give	narcotic	(S1 (S (VP (VB give) (NP (DT a) (NN narcotic)) (PP (TO to)))))#
281	narcotize	administer	narcotics	(S1 (S (VP (VB administer) (NP (NNS narcotics)) (PP (TO to)))))#
282	narcotise	administer	narcotics	(S1 (S (VP (VB administer) (NP (NNS narcotics)) (PP (TO to)))))#
283	anoint	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
284	inunct	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
285	oil	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
286	anele	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
287	embrocate	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
288	salve	apply	salve	(S1 (S (S (VP (VB apply) (NP (DT a) (NN salve)) (PP (TO to)))) (, ,) (ADVP (RB usually)) (PP (IN for) (NP (NP (DT the) (NN purpose)) (PP (IN of) (NP (NN healing)))))))#
289	inject	give	injection	(S1 (S (VP (VB give) (NP (DT an) (NN injection)) (PP (TO to)))))#
290	shoot	give	injection	(S1 (S (VP (VB give) (NP (DT an) (NN injection)) (PP (TO to)))))#
291	immunize	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
292	immunise	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
293	inoculate	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
294	vaccinate	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
295	cup	applying	cups	(S1 (S (VP (VB treat) (PP (IN by) (S (VP (VBG applying) (NP (VBN evacuated) (NNS cups)) (PP (TO to) (NP (NP (DT the) (NN patient) (POS 's)) (NN skin)))))))))#
296	transfuse	applying	cups	(S1 (S (VP (VB treat) (PP (IN by) (S (VP (VBG applying) (NP (VBN evacuated) (NNS cups)) (PP (TO to) (NP (NP (DT the) (NN patient) (POS 's)) (NN skin)))))))))#
297	contract	fall	victim	(S1 (S (VP (VB be) (VP (VBN stricken) (PP (IN by) (NP (DT an) (NN illness))))) (, ,) (VP (VB fall) (NP (NN victim)) (PP (TO to) (NP (DT an) (NN illness))))))#
298	take	fall	victim	(S1 (S (VP (VB be) (VP (VBN stricken) (PP (IN by) (NP (DT an) (NN illness))))) (, ,) (VP (VB fall) (NP (NN victim)) (PP (TO to) (NP (DT an) (NN illness))))))#
299	get	fall	victim	(S1 (S (VP (VB be) (VP (VBN stricken) (PP (IN by) (NP (DT an) (NN illness))))) (, ,) (VP (VB fall) (NP (NN victim)) (PP (TO to) (NP (DT an) (NN illness))))))#
300	poison	administer	poison	(S1 (S (VP (VB administer) (NP (NN poison)) (PP (TO to)))))#
301	intoxicate	have	effect	(S1 (S (VP (VB have) (NP (NP (DT an) (JJ intoxicating) (NN effect) (RP on) (, ,)) (PP (IN of) (NP (DT a) (NN drug)))))))#
302	superinfect	infect	cell	(S1 (S (NP (NP (NNP infect)) (PRN (-LRB- -LRB-) (NP (DT an) (JJ infected) (NN cell)) (-RRB- -RRB-))) (VP (VB further) (CC or) (VB infect) (NP (NP (DT a) (NN cell)) (VP (ADVP (RB already)) (VBG containing) (NP (JJ similar) (NNS organisms)))))))#
303	disinfect	destroy	microorganisms	(S1 (S (VP (VB destroy) (NP (NNS microorganisms) (CC or) (NNS pathogens)) (PP (IN by) (NP (NN cleansing))))))#
304	infect	communicate	disease	(S1 (S (VP (VB communicate) (NP (DT a) (NN disease)) (PP (TO to)))))#
305	traumatize	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
306	traumatise	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
307	shock	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
308	galvanize	administering	shock	(S1 (S (VP (VB stimulate) (-LRB- -LRB-) (NP (NNS muscles)) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG administering) (NP (DT a) (NN shock))))))))#
309	galvanise	administering	shock	(S1 (S (VP (VB stimulate) (-LRB- -LRB-) (NP (NNS muscles)) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG administering) (NP (DT a) (NN shock))))))))#
310	maim	leave	disfiguration	(S1 (S (VP (VP (VB injure) (CC or) (VB wound) (ADVP (RB seriously))) (CC and) (VP (VB leave) (NP (JJ permanent) (NN disfiguration) (CC or) (NN mutilation))))))#
311	hamstring	cutting	hamstring	(S1 (S (VP (VB cripple) (PP (IN by) (S (VP (VBG cutting) (NP (DT the) (NN hamstring))))))))#
312	hock	cutting	hock	(S1 (S (VP (VB disable) (PP (IN by) (S (VP (VBG cutting) (NP (DT the) (NN hock))))))))#
313	atrophy	undergo	atrophy	(S1 (S (VP (VB undergo) (NP (NN atrophy)))))#
314	hypertrophy	undergo	hypertrophy	(S1 (S (VP (VB undergo) (NP (NN hypertrophy)))))#
315	grow	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
316	develop	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
317	produce	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
