ID	Word	W1	W2	DEF_SYNT
751	flog	beat	severely	(S1 (S (VP (VB beat) (ADVP (RB severely)) (PP (IN with) (NP (DT a) (NN whip) (CC or) (NN rod))))))#
752	manhandle	handle	roughly	(S1 (S (VP (VB handle) (ADVP (RB roughly)))))#
753	clout	strike	hard	(S1 (S (VP (VB strike) (ADVP (RB hard)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NN fist))))))#
754	clobber	beat	thoroughly	(S1 (S (VP (VB beat) (ADVP (RB thoroughly) (CC and) (RB conclusively)) (PP (IN in) (NP (DT a) (NN competition) (CC or) (NN fight))))))#
755	drub	beat	thoroughly	(S1 (S (VP (VB beat) (ADVP (RB thoroughly) (CC and) (RB conclusively)) (PP (IN in) (NP (DT a) (NN competition) (CC or) (NN fight))))))#
756	thrash	beat	thoroughly	(S1 (S (VP (VB beat) (ADVP (RB thoroughly) (CC and) (RB conclusively)) (PP (IN in) (NP (DT a) (NN competition) (CC or) (NN fight))))))#
757	thump	hit	hard	(S1 (VP (VBN hit) (ADVP (RB hard)) (PP (IN with) (NP (NP (DT the) (NN hand)) (, ,) (NP (NN fist)) (, ,) (CC or) (NP (DT some) (JJ heavy) (NN instrument))))))#
758	slug	strike	heavily	(S1 (S (VP (VB strike) (ADVP (RB heavily)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (NP (DT the) (NN fist)) (CC or) (NP (DT a) (NN bat)))))))#
759	slog	strike	heavily	(S1 (S (VP (VB strike) (ADVP (RB heavily)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (NP (DT the) (NN fist)) (CC or) (NP (DT a) (NN bat)))))))#
760	whack	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
761	wham	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
762	thresh	beat	hard	(S1 (S (VP (VB give) (NP (NP (DT a) (NN thrashing)) (SBAR (S (VP (TO to) (VP (: ;) (VB beat) (ADVP (RB hard))))))))))#
763	lam	beat	hard	(S1 (S (VP (VB give) (NP (NP (DT a) (NN thrashing)) (SBAR (S (VP (TO to) (VP (: ;) (VB beat) (ADVP (RB hard))))))))))#
764	flail	beat	hard	(S1 (S (VP (VB give) (NP (NP (DT a) (NN thrashing)) (SBAR (S (VP (TO to) (VP (: ;) (VB beat) (ADVP (RB hard))))))))))#
765	buffet	beat	repeatedly	(S1 (S (INTJ (VB strike)) (, ,) (VP (VBD beat) (ADVP (RB repeatedly)))))#
766	fetch	take	back	(S1 (S (VP (VP (VB go) (CC or) (VB come) (NP (IN after))) (CC and) (VP (VB bring) (CC or) (VB take) (ADVP (RB back))))))#
767	recapture	capture	again	(S1 (S (VP (VB capture) (ADVP (RB again)))))#
768	brandish	swing	back	(S1 (S (VP (VB move) (CC or) (VB swing) (ADVP (RB back) (CC and) (RB forth)))))#
769	abduct	pull	away	(S1 (S (VP (VB pull) (ADVP (RB away) (PP (IN from) (NP (DT the) (NN body)))))))#
770	plunk	pull	lightly	(S1 (S (VP (VB pull) (ADVP (RB lightly) (CC but) (RB sharply)) (PP (IN with) (NP (DT a) (JJ plucking) (NN motion))))))#
771	trail	drag	loosely	(S1 (S (S (VP (VBP drag) (ADVP (RB loosely)) (PP (IN along) (NP (DT a) (NN surface))))) (: ;) (S (VP (VBP allow) (S (VP (TO to) (VP (NN sweep) (NP (DT the) (NN ground)))))))))#
772	tow	drag	behind	(S1 (S (VP (VB drag) (ADVP (RB behind)))))#
773	hale	draw	slowly	(S1 (S (VP (VB draw) (ADVP (RB slowly) (CC or) (RB heavily)))))#
774	upheave	lift	forcefully	(S1 (S (VP (VB lift) (ADVP (RB forcefully)) (PP (IN from) (PP (IN beneath))))))#
775	twinge	squeeze	tightly	(S1 (S (VP (VBP squeeze) (ADVP (RB tightly)) (PP (IN between) (NP (DT the) (NNS fingers))))))#
776	tweet	squeeze	tightly	(S1 (S (VP (VBP squeeze) (ADVP (RB tightly)) (PP (IN between) (NP (DT the) (NNS fingers))))))#
777	filter	pass	through	(S1 (S (VP (VB pass) (ADVP (RB through)))))#
778	resift	sift	anew	(S1 (S (VP (VB sift) (ADVP (RB anew)))))#
779	entangle	twist	together	(S1 (S (VP (VBP twist) (ADVP (RB together) (CC or) (RB entwine)) (PP (IN into) (NP (DT a) (JJ confusing) (NN mass))))))#
780	tangle	twist	together	(S1 (S (VP (VBP twist) (ADVP (RB together) (CC or) (RB entwine)) (PP (IN into) (NP (DT a) (JJ confusing) (NN mass))))))#
781	putter	move	around	(S1 (S (VP (VB move) (ADVP (RB around)) (ADVP (RB aimlessly)))))#
782	potter	move	around	(S1 (S (VP (VB move) (ADVP (RB around)) (ADVP (RB aimlessly)))))#
783	dangle	hang	freely	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VP (VB dangle)) (CC or) (VP (VB hang) (ADVP (RB freely)))))))))#
784	reload	load	anew	(S1 (S (VP (VB load) (ADVP (RB anew)))))#
785	stow	packing	tightly	(S1 (S (VP (VB fill) (PP (IN by) (S (VP (VBG packing) (ADVP (RB tightly))))))))#
786	park	place	temporarily	(S1 (S (VP (VB place) (ADVP (RB temporarily)))))#
787	ensconce	fix	firmly	(S1 (S (VP (VB fix) (ADVP (RB firmly)))))#
788	misplace	position	wrongly	(S1 (S (S (VP (VP (VB place)) (CC or) (VP (VB position) (ADVP (RB wrongly))))) (: ;) (S (VP (VB put) (PP (IN in) (NP (DT the) (JJ wrong) (NN position)))))))#
789	hurtle	throw	forcefully	(S1 (S (VP (VB throw) (ADVP (RB forcefully)))))#
790	shy	throw	quickly	(S1 (S (VP (VB throw) (ADVP (RB quickly)))))#
791	propel	move	forward	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB move) (ADVP (RB forward)) (PP (IN with) (NP (NN force)))))))))#
792	impel	move	forward	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB move) (ADVP (RB forward)) (PP (IN with) (NP (NN force)))))))))#
793	toenail	drive	obliquely	(S1 (S (VP (VB drive) (ADVP (RB obliquely)))))#
794	intertwine	twist	together	(S1 (S (VP (VB spin) (, ,) (VB wind) (, ,) (CC or) (VBP twist) (ADVP (RB together)))))#
795	entwine	twist	together	(S1 (S (VP (VB spin) (, ,) (VB wind) (, ,) (CC or) (VBP twist) (ADVP (RB together)))))#
796	enlace	twist	together	(S1 (S (VP (VB spin) (, ,) (VB wind) (, ,) (CC or) (VBP twist) (ADVP (RB together)))))#
797	interlace	twist	together	(S1 (S (VP (VB spin) (, ,) (VB wind) (, ,) (CC or) (VBP twist) (ADVP (RB together)))))#
798	untwine	twined	together	(S1 (S (VP (VB undo) (SBAR (WHNP (WP what)) (S (VP (VBZ has) (VP (VBN been) (VP (VBN twined) (ADVP (RB together))))))))))#
799	unweave	woven	together	(S1 (S (VP (VB undo) (NP (NP (NNS strands)) (SBAR (WHNP (WDT that)) (S (VP (VBP have) (VP (VBN been) (VP (VBN woven) (ADVP (RB together)))))))))))#
800	vandalize	destroy	wantonly	(S1 (S (VP (VB destroy) (ADVP (RB wantonly)) (, ,) (PP (IN as) (PP (IN through) (NP (NP (NNS acts)) (PP (IN of) (NP (NN vandalism)))))))))#
801	vandalise	destroy	wantonly	(S1 (S (VP (VB destroy) (ADVP (RB wantonly)) (, ,) (PP (IN as) (PP (IN through) (NP (NP (NNS acts)) (PP (IN of) (NP (NN vandalism)))))))))#
802	relace	lace	again	(S1 (S (VP (VB lace) (ADVP (RB again)))))#
803	swamp	fill	quickly	(S1 (S (S (VP (VB fill) (ADVP (RB quickly)) (PP (IN beyond) (NP (NN capacity))))) (: ;) (S (ADVP (IN as) (PP (IN with) (NP (DT a) (NN liquid)))))))#
804	malfunction	function	improperly	(S1 (S (VP (VB fail) (S (VP (TO to) (VP (VP (VB function)) (CC or) (VP (VB function) (ADVP (RB improperly)))))))))#
805	misfunction	function	improperly	(S1 (S (VP (VB fail) (S (VP (TO to) (VP (VP (VB function)) (CC or) (VP (VB function) (ADVP (RB improperly)))))))))#
806	lounge	recline	comfortably	(S1 (S (VP (VP (VB sit)) (CC or) (VP (VB recline) (ADVP (RB comfortably))))))#
807	engraft	set	securely	(S1 (S (VP (VP (VB fix)) (CC or) (VP (VB set) (ADVP (RB securely) (CC or) (RB deeply))))))#
808	imbed	set	securely	(S1 (S (VP (VP (VB fix)) (CC or) (VP (VB set) (ADVP (RB securely) (CC or) (RB deeply))))))#
809	entrench	fix	firmly	(S1 (S (VP (VB fix) (ADVP (RB firmly) (CC or) (RB securely)))))#
810	intrench	fix	firmly	(S1 (S (VP (VB fix) (ADVP (RB firmly) (CC or) (RB securely)))))#
811	spring-clean	done	only	(S1 (S (ADVP (RB thoroughly)) (VP (VB clean) (NP (NP (DT the) (JJ entire) (NN house)) (, ,) (VP (ADVP (RB often)) (VBN done) (ADVP (RB only) (RB once)) (NP (DT a) (NN year)))))))#
812	tarnish	used	metaphorically	(S1 (S (S (VP (VB make) (S (ADJP (JJ dirty) (CC or) (JJ spotty))))) (, ,) (SBAR (IN as) (FRAG (PP (IN by) (NP (NP (NN exposure)) (PP (TO to) (NP (NN air))))) (: ;) (ADVP (RB also)) (VP (VBN used) (ADVP (RB metaphorically)))))))#
813	sprawl	spread	out	(S1 (S (VP (VB sit) (CC or) (VB lie) (PP (IN with) (NP (NP (NP (CD one) (POS 's)) (NNS limbs)) (VP (VBN spread) (ADVP (RB out))))))))#
814	transect	divide	transversely	(S1 (S (VP (VP (VB cut) (PRT (RP across))) (CC or) (VP (VB divide) (ADVP (RB transversely))))))#
815	sculpt	whittling	away	(S1 (S (VP (VB shape) (-LRB- -LRB-) (NP (NP (DT a) (NN material)) (PP (IN like) (NP (NN stone) (CC or) (NN wood)))) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG whittling) (ADVP (RB away)) (PP (IN at) (NP (PRP it)))))))))#
816	sculpture	whittling	away	(S1 (S (VP (VB shape) (-LRB- -LRB-) (NP (NP (DT a) (NN material)) (PP (IN like) (NP (NN stone) (CC or) (NN wood)))) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG whittling) (ADVP (RB away)) (PP (IN at) (NP (PRP it)))))))))#
817	lacerate	tear	irregularly	(S1 (S (VP (VB cut) (CC or) (VB tear) (ADVP (RB irregularly)))))#
818	subvert	destroy	completely	(S1 (S (VP (VB destroy) (ADVP (RB completely)))))#
819	wreck	break	forcefully	(S1 (S (VP (VB smash) (CC or) (VB break) (ADVP (RB forcefully)))))#
820	wrack	break	forcefully	(S1 (S (VP (VB smash) (CC or) (VB break) (ADVP (RB forcefully)))))#
821	replant	plant	again	(S1 (S (VP (VB plant) (ADVP (RB again) (CC or) (RB anew)))))#
822	reinstall	install	again	(S1 (S (VP (VB install) (ADVP (RB again)))))#
823	rend	torn	violently	(S1 (S (VP (VP (VB tear)) (CC or) (VP (VB be) (VP (VBN torn) (ADVP (RB violently)))))))#
824	rupture	separate	abruptly	(S1 (S (VP (VP (VB separate)) (CC or) (VP (VB cause) (S (VP (TO to) (VP (VB separate) (ADVP (RB abruptly)))))))))#
825	redeposit	deposit	anew	(S1 (S (VP (VB deposit) (ADVP (RB anew)))))#
826	divaricate	spread	apart	(S1 (S (VP (VBP spread) (ADVP (RB apart)))))#
827	shove	push	roughly	(S1 (S (VP (VB push) (ADVP (RB roughly)))))#
828	reticulate	divide	so	(S1 (S (VP (VBP divide) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB form) (NP (DT a) (NN network)))))))))#
829	coapt	fit	tightly	(S1 (S (VP (VP (VB fit) (ADVP (RB tightly))) (CC and) (VP (VB fasten)))))#
830	beplaster	cover	conspicuously	(S1 (S (VP (VB cover) (ADVP (RB conspicuously) (CC or) (RB thickly)) (, ,) (PP (IN as) (PP (IN by) (S (VP (VBG pasting) (NP (NN something)) (PP (IN on)))))))))#
831	bootleg	distribute	illegally	(S1 (S (VP (VB produce) (CC or) (VB distribute) (ADVP (RB illegally)))))#
832	preconceive	conceive	beforehand	(S1 (S (VP (VB conceive) (ADVP (RB beforehand)))))#
833	redesign	design	anew	(S1 (S (VP (VP (VB design) (ADVP (RB anew))) (, ,) (VP (VB make) (NP (DT a) (JJ new) (NN design)) (PP (IN for))))))#
834	prearrange	arrange	beforehand	(S1 (S (VP (VB arrange) (ADVP (RB beforehand)))))#
835	rebuild	build	again	(S1 (S (VP (VB build) (ADVP (RB again)))))#
836	reassemble	assemble	once	(S1 (S (VP (VB assemble) (ADVP (RB once) (RB again)) (, ,) (PP (IN after) (S (VP (VBG taking) (NP (NN something)) (ADVP (RB apart))))))))#
837	recast	model	anew	(S1 (S (VP (VP (VB cast)) (CC or) (VP (VB model) (ADVP (RB anew))))))#
838	reforge	model	anew	(S1 (S (VP (VP (VB cast)) (CC or) (VP (VB model) (ADVP (RB anew))))))#
839	preform	shape	beforehand	(S1 (S (VP (VP (VB form) (CC or) (VB shape) (ADVP (RB beforehand))) (CC or) (VP (VB determine) (NP (NP (DT the) (NN shape)) (PP (IN of) (ADVP (RB beforehand))))))))#
840	precook	cook	beforehand	(S1 (S (VP (VB cook) (ADVP (RB beforehand)) (SBAR (IN so) (IN that) (S (NP (DT the) (JJ actual) (NN preparation)) (VP (MD will) (RB n't) (VP (VB take) (ADVP (RB long)))))))))#
841	quilt	stitching	together	(S1 (S (VP (VB create) (PP (IN by) (S (VP (VBG stitching) (ADVP (RB together))))))))#
842	rework	use	again	(S1 (S (VP (VB use) (ADVP (RB again)) (PP (IN in) (NP (JJ altered) (NN form))))))#
843	streamline	contour	economically	(S1 (S (VP (VB contour) (ADVP (RB economically) (CC or) (RB efficiently)))))#
844	calligraph	write	beautifully	(S1 (S (VP (VB write) (ADVP (RB beautifully) (CC and) (RB ornamentally)))))#
845	doodle	draw	aimlessly	(S1 (S (S (VP (VB make) (NP (DT a) (NN doodle)))) (: ;) (S (VP (VB draw) (ADVP (RB aimlessly))))))#
846	recopy	copy	again	(S1 (S (VP (VB copy) (ADVP (RB again)))))#
847	cinematize	adopt	so	(S1 (S (VP (VP (VB make) (NP (DT a) (NN film)) (PP (IN of))) (CC or) (VP (VB adopt) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB make) (PP (IN into) (NP (DT a) (NN film)))))))))))#
848	cinematise	adopt	so	(S1 (S (VP (VP (VB make) (NP (DT a) (NN film)) (PP (IN of))) (CC or) (VP (VB adopt) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB make) (PP (IN into) (NP (DT a) (NN film)))))))))))#
849	scamp	perform	hastily	(S1 (S (VP (VB perform) (ADVP (RB hastily) (CC and) (RB carelessly)))))#
850	grandstand	perform	ostentatiously	(S1 (S (VP (VB perform) (ADVP (RB ostentatiously)) (UCP (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB impress) (NP (DT the) (NN audience)))))) (CC and) (PP (IN with) (NP (NP (DT an) (NN eye)) (PP (TO to) (NP (DT the) (NN applause)))))))))#
851	underperform	perform	too	(S1 (S (VP (VB perform) (ADVP (RB too) (RB rarely)))))#
852	symphonize	sound	together	(S1 (S (VP (VB play) (CC or) (VB sound) (ADVP (RB together)) (, ,) (PP (IN in) (NP (NN harmony))))))#
853	symphonise	sound	together	(S1 (S (VP (VB play) (CC or) (VB sound) (ADVP (RB together)) (, ,) (PP (IN in) (NP (NN harmony))))))#
854	reduplicate	perform	again	(S1 (S (VP (VP (VB make) (CC or) (VB do)) (CC or) (VP (VB perform) (ADVP (RB again))))))#
855	replicate	perform	again	(S1 (S (VP (VP (VB make) (CC or) (VB do)) (CC or) (VP (VB perform) (ADVP (RB again))))))#
856	triplicate	reproduce	threefold	(S1 (S (VP (VB reproduce) (ADVP (RB threefold)))))#
857	quadruplicate	reproduce	fourfold	(S1 (S (VP (VB reproduce) (ADVP (RB fourfold)))))#
858	reprint	print	anew	(S1 (S (VP (VBP print) (ADVP (RB anew)))))#
859	reissue	print	anew	(S1 (S (VP (VBP print) (ADVP (RB anew)))))#
860	reinvent	create	anew	(S1 (S (VP (VP (VB create) (ADVP (RB anew))) (CC and) (VP (VB make) (PRT (RP over))))))#
861	preassemble	be	easily	(S1 (S (VP (TO to) (VP (VB manufacture) (NP (NP (NNS sections)) (PP (IN of) (NP (-LRB- -LRB-) (NP (DT a) (NN building)) (-RRB- -RRB-)))) (, ,) (PP (ADVP (RB especially)) (IN in) (NP (DT a) (NN factory))) (, ,) (SBAR (RB so) (IN that) (S (NP (PRP they)) (VP (MD can) (VP (VB be) (ADVP (RB easily)) (VP (VP (VBN transported) (PP (TO to))) (CC and) (VP (ADVP (RB rapidly)) (VBN assembled) (PP (IN on) (NP (NP (DT a) (NN building) (NN site)) (PP (IN of) (NP (NNS buildings)))))))))))))))#
862	misprint	print	incorrectly	(S1 (S (VP (VBP print) (ADVP (RB incorrectly)))))#
863	scrawl	write	carelessly	(S1 (S (VP (VB write) (ADVP (RB carelessly)))))#
864	enkindle	call	forth	(S1 (S (VP (VB call) (ADVP (RB forth)) (PRN (-LRB- -LRB-) (NP (NP (NNS emotions)) (, ,) (NP (NNS feelings)) (, ,) (CC and) (NP (NNS responses))) (-RRB- -RRB-)))))#
865	kindle	call	forth	(S1 (S (VP (VB call) (ADVP (RB forth)) (PRN (-LRB- -LRB-) (NP (NP (NNS emotions)) (, ,) (NP (NNS feelings)) (, ,) (CC and) (NP (NNS responses))) (-RRB- -RRB-)))))#
866	rekindle	arouse	again	(S1 (S (VP (VB arouse) (ADVP (RB again)))))#
867	wow	impress	greatly	(S1 (S (VP (VB impress) (ADVP (RB greatly)))))#
868	grudge	admit	unwillingly	(S1 (S (VP (VP (VB accept)) (CC or) (VP (VB admit) (ADVP (RB unwillingly))))))#
869	hate	dislike	intensely	(S1 (S (S (VP (VB dislike) (ADVP (RB intensely)))) (: ;) (S (VP (VB feel) (NP (NN antipathy) (CC or) (NN aversion)) (PP (IN towards))))))#
870	detest	dislike	intensely	(S1 (S (S (VP (VB dislike) (ADVP (RB intensely)))) (: ;) (S (VP (VB feel) (NP (NN antipathy) (CC or) (NN aversion)) (PP (IN towards))))))#
871	adore	love	intensely	(S1 (S (VP (VB love) (ADVP (RB intensely)))))#
872	idolize	love	unquestioningly	(S1 (S (S (VP (VP (VB love) (ADVP (RB unquestioningly) (CC and) (RB uncritically))) (CC or) (VP (TO to) (VP (NN excess))))) (: ;) (S (VP (VB venerate) (PP (IN as) (NP (DT an) (NN idol)))))))#
873	idolise	love	unquestioningly	(S1 (S (S (VP (VP (VB love) (ADVP (RB unquestioningly) (CC and) (RB uncritically))) (CC or) (VP (TO to) (VP (NN excess))))) (: ;) (S (VP (VB venerate) (PP (IN as) (NP (DT an) (NN idol)))))))#
874	worship	love	unquestioningly	(S1 (S (S (VP (VP (VB love) (ADVP (RB unquestioningly) (CC and) (RB uncritically))) (CC or) (VP (TO to) (VP (NN excess))))) (: ;) (S (VP (VB venerate) (PP (IN as) (NP (DT an) (NN idol)))))))#
875	hero-worship	love	unquestioningly	(S1 (S (S (VP (VP (VB love) (ADVP (RB unquestioningly) (CC and) (RB uncritically))) (CC or) (VP (TO to) (VP (NN excess))))) (: ;) (S (VP (VB venerate) (PP (IN as) (NP (DT an) (NN idol)))))))#
876	revere	love	unquestioningly	(S1 (S (S (VP (VP (VB love) (ADVP (RB unquestioningly) (CC and) (RB uncritically))) (CC or) (VP (TO to) (VP (NN excess))))) (: ;) (S (VP (VB venerate) (PP (IN as) (NP (DT an) (NN idol)))))))#
877	terrify	frighten	greatly	(S1 (S (S (VP (VB fill) (PP (IN with) (NP (NN terror))))) (: ;) (S (VP (VB frighten) (ADVP (RB greatly))))))#
878	terrorize	frighten	greatly	(S1 (S (S (VP (VB fill) (PP (IN with) (NP (NN terror))))) (: ;) (S (VP (VB frighten) (ADVP (RB greatly))))))#
879	terrorise	frighten	greatly	(S1 (S (S (VP (VB fill) (PP (IN with) (NP (NN terror))))) (: ;) (S (VP (VB frighten) (ADVP (RB greatly))))))#
880	preoccupy	occupy	urgently	(S1 (S (VP (VP (VB engage) (CC or) (VB engross) (NP (NP (DT the) (NN interest) (CC or) (NN attention)) (PP (IN of) (ADVP (RB beforehand))))) (CC or) (VP (VB occupy) (ADVP (RB urgently) (CC or) (RB obsessively))))))#
881	hassle	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
882	chivy	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
883	chivvy	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
884	chevy	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
885	chevvy	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
886	plague	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
887	molest	annoy	continually	(S1 (S (VP (VB annoy) (ADVP (RB continually) (CC or) (RB chronically)))))#
888	bemuse	confused	emotionally	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB be) (VP (VBN confused) (ADVP (RB emotionally)))))))))#
889	fuss	worry	unnecessarily	(S1 (S (VP (VB worry) (ADVP (RB unnecessarily) (CC or) (RB excessively)))))#
890	enrage	make	violently	(S1 (S (S (VP (VBN put) (PP (IN into) (NP (DT a) (NN rage))))) (: ;) (VP (VBP make) (ADVP (RB violently)) (ADJP (JJ angry)))))#
891	frustrate	treat	cruelly	(S1 (S (VP (VB treat) (ADVP (RB cruelly)))))#
892	titillate	excite	pleasurably	(S1 (S (VP (VB excite) (ADVP (RB pleasurably) (CC or) (RB erotically)))))#
893	displease	give	displeasure	(S1 (VP (VB give) (ADVP (RB displeasure)) (PP (TO to))))#
894	estrange	had	formerly	(S1 (S (VP (VB arouse) (NP (NN hostility) (CC or) (NN indifference)) (PP (IN in) (SBAR (WHADVP (WRB where)) (S (NP (EX there)) (VP (VBD had) (ADVP (RB formerly)) (VP (VBN been) (NP (NP (NN love)) (, ,) (NP (NN affection)) (, ,) (CC or) (NP (NN friendliness)))))))))))#
895	alienate	had	formerly	(S1 (S (VP (VB arouse) (NP (NN hostility) (CC or) (NN indifference)) (PP (IN in) (SBAR (WHADVP (WRB where)) (S (NP (EX there)) (VP (VBD had) (ADVP (RB formerly)) (VP (VBN been) (NP (NP (NN love)) (, ,) (NP (NN affection)) (, ,) (CC or) (NP (NN friendliness)))))))))))#
896	alien	had	formerly	(S1 (S (VP (VB arouse) (NP (NN hostility) (CC or) (NN indifference)) (PP (IN in) (SBAR (WHADVP (WRB where)) (S (NP (EX there)) (VP (VBD had) (ADVP (RB formerly)) (VP (VBN been) (NP (NP (NN love)) (, ,) (NP (NN affection)) (, ,) (CC or) (NP (NN friendliness)))))))))))#
897	disaffect	had	formerly	(S1 (S (VP (VB arouse) (NP (NN hostility) (CC or) (NN indifference)) (PP (IN in) (SBAR (WHADVP (WRB where)) (S (NP (EX there)) (VP (VBD had) (ADVP (RB formerly)) (VP (VBN been) (NP (NP (NN love)) (, ,) (NP (NN affection)) (, ,) (CC or) (NP (NN friendliness)))))))))))#
898	begrudge	wish	ill	(S1 (S (VP (VP (VB wish) (ADVP (RB ill))) (CC or) (VP (VB allow) (ADVP (RB unwillingly))))))#
899	desire	want	strongly	(S1 (S (S (VP (VB feel) (CC or) (VB have) (NP (DT a) (NN desire)) (PP (IN for)))) (: ;) (S (VP (VB want) (ADVP (RB strongly))))))#
900	hanker	desire	strongly	(S1 (S (VP (VBP desire) (ADVP (RB strongly) (CC or) (RB persistently)))))#
901	long	desire	strongly	(S1 (S (VP (VBP desire) (ADVP (RB strongly) (CC or) (RB persistently)))))#
902	revisit	visit	again	(S1 (S (VP (VB visit) (ADVP (RB again)))))#
903	depart	move	away	(S1 (S (VP (VB move) (ADVP (RB away) (PP (IN from) (NP (DT a) (NN place)))) (PP (IN into) (NP (DT another) (NN direction))))))#
904	re-enter	enter	again	(S1 (S (VP (VB enter) (ADVP (RB again)))))#
905	migrate	settle	there	(S1 (S (VP (VP (VB move) (PP (IN from) (NP (CD one) (NN country) (CC or) (NN region))) (PP (TO to) (NP (DT another)))) (CC and) (VP (VB settle) (ADVP (RB there))))))#
906	transmigrate	settle	there	(S1 (S (VP (VP (VB move) (PP (IN from) (NP (CD one) (NN country) (CC or) (NN region))) (PP (TO to) (NP (DT another)))) (CC and) (VP (VB settle) (ADVP (RB there))))))#
907	trundle	move	heavily	(S1 (S (VP (VB move) (ADVP (RB heavily)))))#
908	wobble	move	unsteadily	(S1 (S (VP (VB move) (ADVP (RB unsteadily)))))#
909	coggle	move	unsteadily	(S1 (S (VP (VB move) (ADVP (RB unsteadily)))))#
910	sidle	move	sideways	(S1 (S (VP (VB move) (ADVP (RB sideways)))))#
911	sashay	move	sideways	(S1 (S (VP (VB move) (ADVP (RB sideways)))))#
912	pronk	jump	straight	(S1 (S (VP (VBP jump) (ADVP (RB straight)) (ADVP (RB up)))))#
913	skid	move	obliquely	(S1 (S (S (VP (VB move) (ADVP (RB obliquely) (CC or) (RB sideways)))) (, ,) (ADVP (RB usually)) (PP (IN in) (NP (DT an) (JJ uncontrolled) (NN manner)))))#
914	slue	move	obliquely	(S1 (S (S (VP (VB move) (ADVP (RB obliquely) (CC or) (RB sideways)))) (, ,) (ADVP (RB usually)) (PP (IN in) (NP (DT an) (JJ uncontrolled) (NN manner)))))#
915	slew	move	obliquely	(S1 (S (S (VP (VB move) (ADVP (RB obliquely) (CC or) (RB sideways)))) (, ,) (ADVP (RB usually)) (PP (IN in) (NP (DT an) (JJ uncontrolled) (NN manner)))))#
916	slide	move	obliquely	(S1 (S (S (VP (VB move) (ADVP (RB obliquely) (CC or) (RB sideways)))) (, ,) (ADVP (RB usually)) (PP (IN in) (NP (DT an) (JJ uncontrolled) (NN manner)))))#
917	side-slip	slide	sideways	(S1 (S (VP (VB slide) (ADVP (RB sideways)) (PP (IN through) (NP (DT the) (NN air))) (PP (IN in) (NP (NP (DT a) (JJ downward) (NN direction)) (PP (IN in) (NP (NP (DT an) (NN airplane)) (PP (IN along) (NP (DT an) (JJ inclined) (JJ lateral) (NN axis))))))))))#
918	waft	carried	along	(S1 (S (VP (VB be) (VP (VBN driven) (CC or) (VBN carried) (ADVP (RB along)) (, ,) (PP (IN as) (PP (IN by) (NP (DT the) (NN air))))))))#
919	rock	move	back	(S1 (S (S (VP (VB move) (ADVP (RB back) (CC and) (RB forth)))) (CC or) (ADVP (RB sideways))))#
920	sway	move	back	(S1 (S (S (VP (VB move) (ADVP (RB back) (CC and) (RB forth)))) (CC or) (ADVP (RB sideways))))#
921	swag	sway	heavily	(S1 (S (VP (VB sway) (ADVP (RB heavily) (CC or) (RB unsteadily)))))#
922	oscillate	side	regularly	(S1 (S (VP (VB move) (CC or) (VB swing) (PP (IN from) (NP (NN side))) (S (VP (TO to) (VP (VB side) (ADVP (RB regularly))))))))#
923	flicker	move	back	(S1 (S (VP (VB move) (ADVP (RB back) (CC and) (RB forth)) (ADVP (RB very) (RB rapidly)))))#
924	flitter	move	back	(S1 (S (VP (VB move) (ADVP (RB back) (CC and) (RB forth)) (ADVP (RB very) (RB rapidly)))))#
925	quiver	move	back	(S1 (S (VP (VB move) (ADVP (RB back) (CC and) (RB forth)) (ADVP (RB very) (RB rapidly)))))#
926	throb	contract	rhythmically	(S1 (S (S (VP (VP (VB expand)) (CC and) (VP (VB contract) (ADVP (RB rhythmically))))) (: ;) (S (VP (VB beat) (ADVP (RB rhythmically))))))#
927	palpitate	beat	rapidly	(S1 (S (VP (VB beat) (ADVP (RB rapidly)))))#
