ID	Word	W1	W2	DEF_SYNT
159	emasculate	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
160	demasculinize	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
161	demasculinise	remove	testicles	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS testicles)) (PP (IN of) (NP (DT a) (JJ male) (NN animal)))))))#
162	caponize	convert	cock	(S1 (S (VP (VB convert) (NP (DT a) (NN cock)) (PP (IN into) (NP (DT a) (NN capon))))))#
163	caponise	convert	cock	(S1 (S (VP (VB convert) (NP (DT a) (NN cock)) (PP (IN into) (NP (DT a) (NN capon))))))#
164	vasectomize	remove	deferens	(S1 (S (VP (VB remove) (NP (DT the) (JJ vas) (NNS deferens)))))#
165	vasectomise	remove	deferens	(S1 (S (VP (VB remove) (NP (DT the) (JJ vas) (NNS deferens)))))#
166	face-lift	perform	surgery	(S1 (S (VP (VB perform) (NP (NP (JJ cosmetic) (NN surgery)) (PP (IN on) (NP (NP (NN someone) (POS 's)) (NN face)))))))#
167	lift	perform	surgery	(S1 (S (VP (VB perform) (NP (NP (JJ cosmetic) (NN surgery)) (PP (IN on) (NP (NP (NN someone) (POS 's)) (NN face)))))))#
168	menstruate	undergo	menstruation	(S1 (S (VP (VB undergo) (NP (NN menstruation)))))#
169	flow	undergo	menstruation	(S1 (S (VP (VB undergo) (NP (NN menstruation)))))#
170	relieve	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
171	alleviate	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
172	palliate	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
173	assuage	provide	relief	(S1 (S (VP (VB provide) (NP (NP (JJ physical) (NN relief)) (, ,) (PP (IN as) (PP (IN from) (NP (NN pain))))))))#
174	massage	give	massage	(S1 (S (VP (VB give) (NP (DT a) (NN massage)) (PP (TO to)))))#
175	hurt	give	trouble	(S1 (S (VP (VB give) (NP (NN trouble) (CC or) (NN pain)) (PP (TO to)))))#
176	indispose	feel	unwell	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB feel) (NP (NN unwell))))))))#
177	suffer	feel	pain	(S1 (S (VP (VP (VB feel) (NP (NN pain))) (CC or) (VP (VB be) (PP (IN in) (NP (NN pain)))))))#
178	cry	shed	tears	(S1 (S (VP (VB shed) (NP (NNS tears)) (PP (IN because) (IN of) (NP (NP (NN sadness)) (, ,) (NP (NN rage)) (, ,) (CC or) (NP (NN pain)))))))#
179	weep	shed	tears	(S1 (S (VP (VB shed) (NP (NNS tears)) (PP (IN because) (IN of) (NP (NP (NN sadness)) (, ,) (NP (NN rage)) (, ,) (CC or) (NP (NN pain)))))))#
180	extravasate	cause	material	(S1 (NP (NN geology) (: :) (S (VP (VBP cause) (NP (NP (JJ molten) (NN material)) (, ,) (PP (JJ such) (IN as) (NP (FW lava))) (, ,)) (S (VP (TO to) (VP (VB pour) (ADVP (RB forth)))))))))#
181	gum	form	gum	(S1 (S (VP (VBP exude) (CC or) (VB form) (NP (NN gum)))))#
182	water	form	water	(S1 (S (VP (VB secrete) (CC or) (VB form) (NP (NN water)) (, ,) (PP (IN as) (NP (NNS tears) (CC or) (NNS saliva))))))#
183	injure	cause	injuries	(S1 (S (VP (VP (VB cause) (NP (NNS injuries))) (CC or) (VP (ADVP (RB bodily)) (VB harm) (S (VP (TO to)))))))#
184	wound	cause	injuries	(S1 (S (VP (VP (VB cause) (NP (NNS injuries))) (CC or) (VP (ADVP (RB bodily)) (VB harm) (S (VP (TO to)))))))#
185	concuss	injure	brain	(S1 (S (S (VP (VB injure) (NP (DT the) (NN brain)))) (: ;) (S (VP (VB sustain) (NP (DT a) (NN concussion))))))#
186	trouble	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
187	ail	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
188	pain	cause	suffering	(S1 (S (VP (VP (VB cause) (NP (JJ bodily) (NN suffering)) (PP (TO to))) (CC and) (VP (VB make) (S (ADJP (JJ sick) (CC or) (JJ indisposed)))))))#
189	urinate	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
190	piddle	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
191	puddle	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
192	micturate	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
193	piss	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
194	pee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
195	pee-pee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
196	wee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
197	wee-wee	eliminate	urine	(S1 (S (VP (VB eliminate) (NP (NN urine)))))#
198	stool	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
199	defecate	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
200	shit	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
201	ca-ca	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
202	crap	have	bowel	(S1 (S (VP (VB have) (NP (DT a) (NN bowel) (NN movement)))))#
203	bleed	lose	blood	(S1 (S (VP (VB lose) (NP (NN blood)) (PP (IN from) (NP (NP (CD one) (POS 's)) (NN body))))))#
204	hemorrhage	lose	blood	(S1 (S (VP (VB lose) (NP (NN blood)) (PP (IN from) (NP (NP (CD one) (POS 's)) (NN body))))))#
205	pall	lose	interest	(S1 (S (VP (VP (VB lose) (NP (NN interest))) (CC or) (VP (VB become) (ADJP (JJ bored) (PP (IN with) (NP (NP (NN something)) (CC or) (NP (NN somebody)))))))))#
206	vomit	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
207	cast	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
208	sick	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
209	cat	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
210	disgorge	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
211	regorge	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
212	retch	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
213	puke	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
214	barf	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
215	spew	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
216	spue	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
217	chuck	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
218	upchuck	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
219	honk	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
220	regurgitate	eject	contents	(S1 (S (VP (VB eject) (NP (NP (DT the) (NNS contents)) (PP (IN of) (NP (DT the) (NN stomach)))) (PP (IN through) (NP (DT the) (NN mouth))))))#
221	gag	make	effort	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unsuccessful) (NN effort) (S (VP (TO to) (VP (VB vomit))))))) (: ;) (S (VP (VB strain) (S (VP (TO to) (VP (VB vomit))))))))#
222	strangle	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
223	suffocate	have	oxygen	(S1 (S (NP (NP (NN struggle)) (PP (IN for) (NP (NN breath)))) (: ;) (VP (VBP have) (NP (JJ insufficient) (NN oxygen) (NN intake)))))#
224	treat	provide	treatment	(S1 (S (VP (VB provide) (NP (NN treatment)) (PP (IN for)))))#
225	correct	treat	defect	(S1 (S (VP (VB treat) (NP (DT a) (NN defect)))))#
226	iodize	prevent	infection	(S1 (S (VP (VB treat) (PP (IN with) (NP (NN iodine))) (SBAR (IN so) (IN as) (S (VP (TO to) (VP (VB prevent) (NP (NN infection)))))))))#
227	iodise	prevent	infection	(S1 (S (VP (VB treat) (PP (IN with) (NP (NN iodine))) (SBAR (IN so) (IN as) (S (VP (TO to) (VP (VB prevent) (NP (NN infection)))))))))#
228	doctor	give	treatment	(S1 (S (VP (VB give) (NP (JJ medical) (NN treatment)) (PP (TO to)))))#
229	vet	provide	care	(S1 (S (VP (VB provide) (NP (JJ veterinary) (NN care)) (PP (IN for)))))#
230	transfuse	give	transfusion	(S1 (S (VP (VB give) (NP (NP (DT a) (NN transfusion)) (PRN (-LRB- -LRB-) (NP (NP (CD e.g.)) (, ,) (PP (IN of) (NP (NN blood)))) (-RRB- -RRB-))) (PP (TO to)))))#
231	digitalize	getting	effects	(S1 (S (NP (VB administer) (NNS digitalis)) (ADJP (JJ such) (SBAR (IN that) (S (NP (DT the) (NN patient)) (VP (VBZ benefits) (ADVP (RB maximally)) (PP (IN without) (S (VP (VBG getting) (NP (JJ adverse) (NNS effects)))))))))))#
232	cure	provide	cure	(S1 (S (VP (VP (VB provide) (NP (DT a) (NN cure)) (PP (IN for))) (, ,) (VP (VB make) (ADJP (JJ healthy)) (ADVP (RB again))))))#
233	heal	provide	cure	(S1 (S (VP (VP (VB provide) (NP (DT a) (NN cure)) (PP (IN for))) (, ,) (VP (VB make) (ADJP (JJ healthy)) (ADVP (RB again))))))#
234	help	improve	condition	(S1 (S (VP (VB improve) (NP (NP (DT the) (NN condition)) (PP (IN of))))))#
235	aid	improve	condition	(S1 (S (VP (VB improve) (NP (NP (DT the) (NN condition)) (PP (IN of))))))#
236	comfort	lessen	pain	(S1 (S (S (VP (VB lessen) (NP (NN pain) (CC or) (NN discomfort)))) (: ;) (S (VP (VB alleviate)))))#
237	ease	lessen	pain	(S1 (S (S (VP (VB lessen) (NP (NN pain) (CC or) (NN discomfort)))) (: ;) (S (VP (VB alleviate)))))#
238	remedy	provide	relief	(S1 (S (VP (VB provide) (NP (NN relief)) (PP (IN for)))))#
239	operate	perform	surgery	(S1 (S (VP (VB perform) (NP (NN surgery)) (PP (IN on)))))#
240	drug	administer	drug	(S1 (S (VP (VB administer) (NP (DT a) (NN drug)) (PP (TO to)))))#
241	dose	administer	drug	(S1 (S (VP (VB administer) (NP (DT a) (NN drug)) (PP (TO to)))))#
242	dope	give	narcotic	(S1 (S (VP (VB give) (NP (DT a) (NN narcotic)) (PP (TO to)))))#
243	narcotize	administer	narcotics	(S1 (S (VP (VB administer) (NP (NNS narcotics)) (PP (TO to)))))#
244	narcotise	administer	narcotics	(S1 (S (VP (VB administer) (NP (NNS narcotics)) (PP (TO to)))))#
245	anoint	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
246	inunct	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
247	oil	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
248	anele	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
249	embrocate	administer	oil	(S1 (S (VP (VB administer) (NP (DT an) (NN oil) (CC or) (NN ointment)) (PP (TO to) (PRN (: ;) (ADVP (RB often)) (PP (IN in) (NP (NP (DT a) (JJ religious) (NN ceremony)) (PP (IN of) (NP (NN blessing))))))))))#
250	salve	apply	salve	(S1 (S (S (VP (VB apply) (NP (DT a) (NN salve)) (PP (TO to)))) (, ,) (ADVP (RB usually)) (PP (IN for) (NP (NP (DT the) (NN purpose)) (PP (IN of) (NP (NN healing)))))))#
251	inject	give	injection	(S1 (S (VP (VB give) (NP (DT an) (NN injection)) (PP (TO to)))))#
252	shoot	give	injection	(S1 (S (VP (VB give) (NP (DT an) (NN injection)) (PP (TO to)))))#
253	immunize	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
254	immunise	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
255	vaccinate	perform	vaccinations	(S1 (S (VP (VP (VB perform) (NP (NNS vaccinations))) (CC or) (VP (VB produce) (NP (NN immunity)) (PRT (RP in)) (PP (IN by) (NP (NN inoculation)))))))#
256	cup	applying	cups	(S1 (S (VP (VB treat) (PP (IN by) (S (VP (VBG applying) (NP (VBN evacuated) (NNS cups)) (PP (TO to) (NP (NP (DT the) (NN patient) (POS 's)) (NN skin)))))))))#
257	contract	fall	victim	(S1 (S (VP (VB be) (VP (VBN stricken) (PP (IN by) (NP (DT an) (NN illness))))) (, ,) (VP (VB fall) (NP (NN victim)) (PP (TO to) (NP (DT an) (NN illness))))))#
258	take	fall	victim	(S1 (S (VP (VB be) (VP (VBN stricken) (PP (IN by) (NP (DT an) (NN illness))))) (, ,) (VP (VB fall) (NP (NN victim)) (PP (TO to) (NP (DT an) (NN illness))))))#
259	poison	administer	poison	(S1 (S (VP (VB administer) (NP (NN poison)) (PP (TO to)))))#
260	intoxicate	have	effect	(S1 (S (VP (VB have) (NP (NP (DT an) (JJ intoxicating) (NN effect) (RP on) (, ,)) (PP (IN of) (NP (DT a) (NN drug)))))))#
261	superinfect	infect	cell	(S1 (S (NP (NP (NNP infect)) (PRN (-LRB- -LRB-) (NP (DT an) (JJ infected) (NN cell)) (-RRB- -RRB-))) (VP (VB further) (CC or) (VB infect) (NP (NP (DT a) (NN cell)) (VP (ADVP (RB already)) (VBG containing) (NP (JJ similar) (NNS organisms)))))))#
262	disinfect	destroy	microorganisms	(S1 (S (VP (VB destroy) (NP (NNS microorganisms) (CC or) (NNS pathogens)) (PP (IN by) (NP (NN cleansing))))))#
263	traumatize	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
264	traumatise	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
265	shock	inflict	trauma	(S1 (S (VP (VB inflict) (NP (DT a) (NN trauma)) (PP (IN upon)))))#
266	galvanize	administering	shock	(S1 (S (VP (VB stimulate) (-LRB- -LRB-) (NP (NNS muscles)) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG administering) (NP (DT a) (NN shock))))))))#
267	galvanise	administering	shock	(S1 (S (VP (VB stimulate) (-LRB- -LRB-) (NP (NNS muscles)) (-RRB- -RRB-) (PP (IN by) (S (VP (VBG administering) (NP (DT a) (NN shock))))))))#
268	maim	leave	disfiguration	(S1 (S (VP (VP (VB injure) (CC or) (VB wound) (ADVP (RB seriously))) (CC and) (VP (VB leave) (NP (JJ permanent) (NN disfiguration) (CC or) (NN mutilation))))))#
269	hamstring	cutting	hamstring	(S1 (S (VP (VB cripple) (PP (IN by) (S (VP (VBG cutting) (NP (DT the) (NN hamstring))))))))#
270	hock	cutting	hock	(S1 (S (VP (VB disable) (PP (IN by) (S (VP (VBG cutting) (NP (DT the) (NN hock))))))))#
271	atrophy	undergo	atrophy	(S1 (S (VP (VB undergo) (NP (NN atrophy)))))#
272	hypertrophy	undergo	hypertrophy	(S1 (S (VP (VB undergo) (NP (NN hypertrophy)))))#
273	grow	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
274	develop	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
275	produce	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
276	acquire	undergo	change	(S1 (S (VP (VB come) (S (VP (TO to) (VP (VB have) (CC or) (VB undergo) (NP (NP (DT a) (NN change)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ physical) (NNS features) (CC and) (NNS attributes)) (-RRB- -RRB-))))))))))#
277	regrow	continue	growth	(S1 (S (VP (VP (VB grow) (ADVP (RB anew))) (CC or) (VP (VB continue) (NP (NN growth)) (PP (IN after) (NP (NP (DT an) (NN injury)) (CC or) (NP (NN interruption))))))))#
278	sprout	grow	sprouts	(S1 (S (VP (VP (VB put) (PRT (RP forth))) (CC and) (VP (VB grow) (NP (NNS sprouts) (CC or) (NNS shoots))))))#
279	stock	grow	sprouts	(S1 (S (VP (VP (VB put) (PRT (RP forth))) (CC and) (VP (VB grow) (NP (NNS sprouts) (CC or) (NNS shoots))))))#
280	tiller	grow	shoots	(S1 (S (VP (VBP grow) (NP (NP (NNS shoots)) (PP (IN in) (NP (NP (DT the) (NN form)) (PP (IN of) (NP (NNS stools) (CC or) (NNS tillers)))))))))#
281	leaf	produce	leaves	(S1 (S (VP (VBP produce) (NP (NP (NNS leaves)) (, ,) (PP (IN of) (NP (NNS plants)))))))#
282	pod	produce	pods	(S1 (S (VP (VBP produce) (NP (NP (NNS pods)) (, ,) (PP (IN of) (NP (NNS plants)))))))#
283	teethe	cut	baby	(S1 (S (NP (VB grow) (NNS teeth)) (: ;) (VP (VB cut) (NP (DT the) (NN baby) (NNS teeth)))))#
284	ankylose	undergo	ankylosis	(S1 (S (VP (VB undergo) (NP (NNS ankylosis)))))#
285	ancylose	undergo	ankylosis	(S1 (S (VP (VB undergo) (NP (NNS ankylosis)))))#
286	necrose	undergo	necrosis	(S1 (S (VP (VB undergo) (NP (NNS necrosis)))))#
287	gangrene	undergo	necrosis	(S1 (S (VP (VB undergo) (NP (NNS necrosis)))))#
288	mortify	undergo	necrosis	(S1 (S (VP (VB undergo) (NP (NNS necrosis)))))#
289	sphacelate	undergo	necrosis	(S1 (S (VP (VB undergo) (NP (NNS necrosis)))))#
290	regenerate	restore	strength	(S1 (S (VP (VB restore) (NP (NN strength)))))#
291	revitalize	restore	strength	(S1 (S (VP (VB restore) (NP (NN strength)))))#
292	boot	load	operating	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VP (VB load) (NP (-LRB- -LRB-) (NP (DT an) (NN operating) (NN system)) (-RRB- -RRB-))) (CC and) (VP (VB start) (NP (DT the) (JJ initial) (NNS processes)))))))))#
293	reboot	load	operating	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VP (VB load) (NP (-LRB- -LRB-) (NP (DT an) (NN operating) (NN system)) (-RRB- -RRB-))) (CC and) (VP (VB start) (NP (DT the) (JJ initial) (NNS processes)))))))))#
294	scab	form	scab	(S1 (S (VP (VB form) (NP (DT a) (NN scab)))))#
295	granulate	granulating	tissue	(S1 (S (VP (VB form) (S (VP (VBG granulating) (NP (NN tissue)))))))#
296	exercise	do	exercise	(S1 (S (VP (VBP do) (NP (JJ physical) (NN exercise)))))#
297	tumble	do	gymnastics	(S1 (S (VP (VP (VB do) (NP (NNS gymnastics))) (, ,) (VP (VB roll)) (CC and) (VP (VB turn) (ADVP (RB skillfully))))))#
298	roll	execute	roll	(S1 (S (VP (VB execute) (NP (DT a) (NN roll)) (, ,) (PP (IN in) (S (VP (VBG tumbling)))))))#
299	work	give	workout	(S1 (S (VP (VB give) (NP (DT a) (NN workout)) (PP (TO to)))))#
300	limber	become	limber	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB become) (NP (NN limber))))))))#
301	tone	give	elasticity	(S1 (S (VP (VB give) (NP (DT a) (JJ healthy) (NN elasticity)) (PP (TO to)))))#
302	strengthen	give	elasticity	(S1 (S (VP (VB give) (NP (DT a) (JJ healthy) (NN elasticity)) (PP (TO to)))))#
303	fart	expel	gases	(S1 (S (VP (VB expel) (NP (JJ intestinal) (NNS gases)) (PP (IN through) (NP (DT the) (NN anus))))))#
304	harm	do	harm	(S1 (S (VP (VB cause) (CC or) (VB do) (NP (NN harm)) (S (VP (TO to))))))#
305	tan	get	tan	(S1 (S (VP (VB get) (NP (DT a) (NNP tan)) (, ,) (PP (IN from) (NP (NN wind) (CC or) (NN sun))))))#
306	bronze	get	tan	(S1 (S (VP (VB get) (NP (DT a) (NNP tan)) (, ,) (PP (IN from) (NP (NN wind) (CC or) (NN sun))))))#
307	suntan	get	tan	(S1 (S (VP (VB get) (NP (DT a) (NNP tan)) (PP (IN from) (S (VP (VBG being) (VP (VBN exposed) (PP (TO to) (NP (DT the) (NN sun))))))))))#
308	sun	expose	body	(S1 (S (VP (VB expose) (NP (NP (CD one) (POS 's)) (NN body)) (PP (TO to) (NP (DT the) (NN sun))))))#
309	sunbathe	expose	body	(S1 (S (VP (VB expose) (NP (NP (CD one) (POS 's)) (NN body)) (PP (TO to) (NP (DT the) (NN sun))))))#
310	sunburn	get	sunburn	(S1 (S (VP (VB get) (NP (DT a) (NN sunburn)) (PP (IN by) (NP (NP (NN overexposure)) (PP (TO to) (NP (DT the) (NN sun))))))))#
311	burn	get	sunburn	(S1 (S (VP (VB get) (NP (DT a) (NN sunburn)) (PP (IN by) (NP (NP (NN overexposure)) (PP (TO to) (NP (DT the) (NN sun))))))))#
312	fracture	fracture	bone	(S1 (S (VP (VB fracture) (NP (NP (DT a) (NN bone)) (PP (IN of))))))#
313	pack	treat	body	(S1 (S (VP (VB treat) (NP (NP (DT the) (NN body)) (CC or) (NP (NP (DT any) (NN part)) (PP (IN of) (NP (PRP it))))) (PP (IN by) (S (VP (VP (VBG wrapping) (NP (PRP it)) (, ,) (PP (IN as) (PP (IN with) (NP (NNS blankets) (CC or) (NNS sheets))))) (, ,) (CC and) (VP (VBG applying) (NP (NNS compresses)) (PP (TO to) (NP (PRP it)))) (, ,) (CC or) (VP (VBG stuffing) (S (NP (PRP it)) (VP (VP (TO to) (VP (VB provide) (NP (NN cover) (, ,) (NN containment) (, ,) (CC or) (NN therapy)))) (, ,) (CC or) (VP (TO to) (VP (VB absorb) (NP (NN blood)))))))))))))#
314	froth	expel	foam	(S1 (S (VP (VBP exude) (CC or) (VB expel) (NP (NN foam)))))#
315	change	undergo	change	(S1 (S (S (VP (VB undergo) (NP (DT a) (NN change)))) (: ;) (S (VP (VB become) (ADJP (JJ different)) (PP (IN in) (NP (NP (NN essence)) (: ;) (NP (NN losing) (NN one) (POS 's)) (CC or) (NP (PRP$ its) (JJ original) (NN nature))))))))#
316	convert	undergo	change	(S1 (S (NP (NP (NN change)) (PP (IN in) (NP (NP (NN nature)) (, ,) (NP (NN purpose)) (, ,) (CC or) (NP (NN function))))) (: ;) (VP (VBP undergo) (NP (DT a) (JJ chemical) (NN change)))))#
317	differentiate	acquire	character	(S1 (S (VP (VP (VB become) (ADJP (JJ distinct))) (CC and) (VP (VB acquire) (NP (DT a) (JJ different) (NN character))))))#
318	dedifferentiate	lose	specialization	(S1 (S (VP (VB lose) (NP (NN specialization)) (PP (IN in) (NP (NP (NN form)) (CC or) (NP (NN function)))))))#
319	mutate	undergo	mutation	(S1 (S (VP (VB undergo) (NP (NN mutation)))))#
320	arterialize	change	blood	(S1 (S (VP (VB change) (NP (JJ venous) (NN blood)) (PP (IN into) (NP (JJ arterial) (NN blood))))))#
321	arterialise	change	blood	(S1 (S (VP (VB change) (NP (JJ venous) (NN blood)) (PP (IN into) (NP (JJ arterial) (NN blood))))))#
322	revert	undergo	reversion	(S1 (S (VP (VBP undergo) (NP (NN reversion)) (, ,) (PP (IN as) (PP (IN in) (NP (DT a) (NN mutation)))))))#
